message,label,category,source
"Mpenzi wangu mpya! Nimekupenda tangu tulipozungumza. Niko Pakistan na biashara yangu. Nitatumia zawadi lakini nahitaji TZS 292,000 kwa ada ya forodha kwanza: 0741956375",SCAM,romance_scam,synthetic_ngao_v2
"Mpenzi wangu mpya! Nimekupenda tangu tulipozungumza. Niko Pakistan na biashara yangu. Nitatumia zawadi lakini nahitaji TZS 165,000 kwa ada ya forodha kwanza: 0757127965",SCAM,romance_scam,synthetic_ngao_v2
"Mpenzi wangu mpya! Nimekupenda tangu tulipozungumza. Niko Pakistan na biashara yangu. Nitatumia zawadi lakini nahitaji TZS 156,000 kwa ada ya forodha kwanza: 0717515712",SCAM,romance_scam,synthetic_ngao_v2
"Hi sweetheart, I've sent you a package worth $5000 from London but customs need TZS 357,000 to release it. Please help, I'll pay back: 0760347231",SCAM,romance_scam,synthetic_ngao_v2
"Hi sweetheart, I've sent you a package worth $5000 from London but customs need TZS 297,000 to release it. Please help, I'll pay back: 0721493124",SCAM,romance_scam,synthetic_ngao_v2
"Hi sweetheart, I've sent you a package worth $5000 from London but customs need TZS 214,000 to release it. Please help, I'll pay back: 0714434165",SCAM,romance_scam,synthetic_ngao_v2
"Hi sweetheart, I've sent you a package worth $5000 from London but customs need TZS 150,000 to release it. Please help, I'll pay back: 0796451577",SCAM,romance_scam,synthetic_ngao_v2
"Nakupenda sana. Nataka kuja Tanzania kukuona. Ninahitaji visa processing fee TZS 274,000 kwanza. Tuma haraka: 0728140163",SCAM,romance_scam,synthetic_ngao_v2
"Nakupenda sana. Nataka kuja Tanzania kukuona. Ninahitaji visa processing fee TZS 346,000 kwanza. Tuma haraka: 0773829884",SCAM,romance_scam,synthetic_ngao_v2
"Nakupenda sana. Nataka kuja Tanzania kukuona. Ninahitaji visa processing fee TZS 271,000 kwanza. Tuma haraka: 0773570392",SCAM,romance_scam,synthetic_ngao_v2
"Nakupenda sana. Nataka kuja Tanzania kukuona. Ninahitaji visa processing fee TZS 202,000 kwanza. Tuma haraka: 0721119927",SCAM,romance_scam,synthetic_ngao_v2
"TRA (Tanzania Revenue Authority): Una kodi ya kodi isiyolipwa ya TZS 724,000. Lipa haraka au akaunti yako itafungwa: 0740975522",SCAM,government_impersonation,synthetic_ngao_v2
"TRA (Tanzania Revenue Authority): Una kodi ya kodi isiyolipwa ya TZS 506,000. Lipa haraka au akaunti yako itafungwa: 0783862560",SCAM,government_impersonation,synthetic_ngao_v2
"TRA (Tanzania Revenue Authority): Una kodi ya kodi isiyolipwa ya TZS 1,446,000. Lipa haraka au akaunti yako itafungwa: 0780543814",SCAM,government_impersonation,synthetic_ngao_v2
"TRA (Tanzania Revenue Authority): Una kodi ya kodi isiyolipwa ya TZS 427,000. Lipa haraka au akaunti yako itafungwa: 0749349183",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI YA TANZANIA: Umechaguliwa kupata msaada wa TZS 1,733,000. Tuma TZS 27,000 ada ya usindikaji kwanza: 0717350021",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI YA TANZANIA: Umechaguliwa kupata msaada wa TZS 2,219,000. Tuma TZS 60,000 ada ya usindikaji kwanza: 0792579318",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI YA TANZANIA: Umechaguliwa kupata msaada wa TZS 757,000. Tuma TZS 27,000 ada ya usindikaji kwanza: 0776725726",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI YA TANZANIA: Umechaguliwa kupata msaada wa TZS 2,695,000. Tuma TZS 21,000 ada ya usindikaji kwanza: 0793640410",SCAM,government_impersonation,synthetic_ngao_v2
KRA Kenya: You owe KES 311490 in unpaid taxes. Pay now at 0743853448 to avoid legal action.,SCAM,government_impersonation,synthetic_ngao_v2
KRA Kenya: You owe KES 85275 in unpaid taxes. Pay now at 0750550089 to avoid legal action.,SCAM,government_impersonation,synthetic_ngao_v2
KRA Kenya: You owe KES 10820 in unpaid taxes. Pay now at 0791469954 to avoid legal action.,SCAM,government_impersonation,synthetic_ngao_v2
KRA Kenya: You owe KES 136124 in unpaid taxes. Pay now at 0786536802 to avoid legal action.,SCAM,government_impersonation,synthetic_ngao_v2
"NSSF Tanzania: Mfuko wako una TZS 1,767,000. Ili kuchukua tuma nambari yako ya NSSF + PIN kwa: 0798800674",SCAM,government_impersonation,synthetic_ngao_v2
"NSSF Tanzania: Mfuko wako una TZS 1,350,000. Ili kuchukua tuma nambari yako ya NSSF + PIN kwa: 0780478120",SCAM,government_impersonation,synthetic_ngao_v2
"NSSF Tanzania: Mfuko wako una TZS 1,277,000. Ili kuchukua tuma nambari yako ya NSSF + PIN kwa: 0780670511",SCAM,government_impersonation,synthetic_ngao_v2
"NSSF Tanzania: Mfuko wako una TZS 3,078,000. Ili kuchukua tuma nambari yako ya NSSF + PIN kwa: 0777681070",SCAM,government_impersonation,synthetic_ngao_v2
"POLICE TANZANIA: Jina lako limetajwa katika kesi ya uhalifu. Lipa TZS 220,000 kukaa huru. Haraka kabla ya kukamatwa: 0762592972",SCAM,government_impersonation,synthetic_ngao_v2
"POLICE TANZANIA: Jina lako limetajwa katika kesi ya uhalifu. Lipa TZS 244,000 kukaa huru. Haraka kabla ya kukamatwa: 0794505674",SCAM,government_impersonation,synthetic_ngao_v2
"POLICE TANZANIA: Jina lako limetajwa katika kesi ya uhalifu. Lipa TZS 582,000 kukaa huru. Haraka kabla ya kukamatwa: 0745883618",SCAM,government_impersonation,synthetic_ngao_v2
"POLICE TANZANIA: Jina lako limetajwa katika kesi ya uhalifu. Lipa TZS 216,000 kukaa huru. Haraka kabla ya kukamatwa: 0758926823",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI: COVID-19 relief fund ya TZS 638,000 inakusubiri. Jiandikishe kwa kutuma TZS 32,000 ada: 0743868544",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI: COVID-19 relief fund ya TZS 1,845,000 inakusubiri. Jiandikishe kwa kutuma TZS 50,000 ada: 0724908977",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI: COVID-19 relief fund ya TZS 1,691,000 inakusubiri. Jiandikishe kwa kutuma TZS 31,000 ada: 0728146489",SCAM,government_impersonation,synthetic_ngao_v2
"SERIKALI: COVID-19 relief fund ya TZS 1,221,000 inakusubiri. Jiandikishe kwa kutuma TZS 44,000 ada: 0756953025",SCAM,government_impersonation,synthetic_ngao_v2
"URA Uganda Revenue: Your tax refund of UGX 1,217,000 is ready. Send UGX 168,000 processing fee to claim: 0774762423",SCAM,government_impersonation,synthetic_ngao_v2
"URA Uganda Revenue: Your tax refund of UGX 1,246,000 is ready. Send UGX 84,000 processing fee to claim: 0719850827",SCAM,government_impersonation,synthetic_ngao_v2
"URA Uganda Revenue: Your tax refund of UGX 2,374,000 is ready. Send UGX 59,000 processing fee to claim: 0750311383",SCAM,government_impersonation,synthetic_ngao_v2
"URA Uganda Revenue: Your tax refund of UGX 679,000 is ready. Send UGX 101,000 processing fee to claim: 0716430926",SCAM,government_impersonation,synthetic_ngao_v2
Akaunti yako ya M-Pesa imebiwa! Kamera! Bonyeza haraka: http://mpesa-secure-tz-417.com/verify,SCAM,phishing_link,synthetic_ngao_v2
Akaunti yako ya M-Pesa imebiwa! Kamera! Bonyeza haraka: http://mpesa-secure-tz-627.com/verify,SCAM,phishing_link,synthetic_ngao_v2
Akaunti yako ya M-Pesa imebiwa! Kamera! Bonyeza haraka: http://mpesa-secure-tz-507.com/verify,SCAM,phishing_link,synthetic_ngao_v2
Akaunti yako ya M-Pesa imebiwa! Kamera! Bonyeza haraka: http://mpesa-secure-tz-934.com/verify,SCAM,phishing_link,synthetic_ngao_v2
Akaunti yako ya M-Pesa imebiwa! Kamera! Bonyeza haraka: http://mpesa-secure-tz-656.com/verify,SCAM,phishing_link,synthetic_ngao_v2
VODACOM: Umeshinda data bundle ya GB 50! Dai zawadi yako: http://voda-promo-70.xyz/claim,SCAM,phishing_link,synthetic_ngao_v2
VODACOM: Umeshinda data bundle ya GB 50! Dai zawadi yako: http://voda-promo-42.xyz/claim,SCAM,phishing_link,synthetic_ngao_v2
VODACOM: Umeshinda data bundle ya GB 50! Dai zawadi yako: http://voda-promo-14.xyz/claim,SCAM,phishing_link,synthetic_ngao_v2
VODACOM: Umeshinda data bundle ya GB 50! Dai zawadi yako: http://voda-promo-92.xyz/claim,SCAM,phishing_link,synthetic_ngao_v2
VODACOM: Umeshinda data bundle ya GB 50! Dai zawadi yako: http://voda-promo-34.xyz/claim,SCAM,phishing_link,synthetic_ngao_v2
"Airtel bonus ya TZS 123,000 inakusubiri. Bonyeza: http://airtel-tz-bonus-465.net/redeem",SCAM,phishing_link,synthetic_ngao_v2
"Airtel bonus ya TZS 62,000 inakusubiri. Bonyeza: http://airtel-tz-bonus-986.net/redeem",SCAM,phishing_link,synthetic_ngao_v2
"Airtel bonus ya TZS 134,000 inakusubiri. Bonyeza: http://airtel-tz-bonus-379.net/redeem",SCAM,phishing_link,synthetic_ngao_v2
"Airtel bonus ya TZS 81,000 inakusubiri. Bonyeza: http://airtel-tz-bonus-918.net/redeem",SCAM,phishing_link,synthetic_ngao_v2
"Airtel bonus ya TZS 144,000 inakusubiri. Bonyeza: http://airtel-tz-bonus-547.net/redeem",SCAM,phishing_link,synthetic_ngao_v2
SAFARICOM: Your M-PESA is limited. Restore access: http://safaricom-verify-61.info/restore,SCAM,phishing_link,synthetic_ngao_v2
SAFARICOM: Your M-PESA is limited. Restore access: http://safaricom-verify-66.info/restore,SCAM,phishing_link,synthetic_ngao_v2
SAFARICOM: Your M-PESA is limited. Restore access: http://safaricom-verify-59.info/restore,SCAM,phishing_link,synthetic_ngao_v2
SAFARICOM: Your M-PESA is limited. Restore access: http://safaricom-verify-53.info/restore,SCAM,phishing_link,synthetic_ngao_v2
SAFARICOM: Your M-PESA is limited. Restore access: http://safaricom-verify-33.info/restore,SCAM,phishing_link,synthetic_ngao_v2
NMB Bank: Login kushindwa mara nyingi. Reset password: http://nmb-bank-reset-608.com/password,SCAM,phishing_link,synthetic_ngao_v2
NMB Bank: Login kushindwa mara nyingi. Reset password: http://nmb-bank-reset-808.com/password,SCAM,phishing_link,synthetic_ngao_v2
NMB Bank: Login kushindwa mara nyingi. Reset password: http://nmb-bank-reset-609.com/password,SCAM,phishing_link,synthetic_ngao_v2
NMB Bank: Login kushindwa mara nyingi. Reset password: http://nmb-bank-reset-476.com/password,SCAM,phishing_link,synthetic_ngao_v2
NMB Bank: Login kushindwa mara nyingi. Reset password: http://nmb-bank-reset-916.com/password,SCAM,phishing_link,synthetic_ngao_v2
Congratulations! You're selected for Tigo free 4G upgrade. Activate: http://tigo-4g-tz-76.xyz/activate,SCAM,phishing_link,synthetic_ngao_v2
Congratulations! You're selected for Tigo free 4G upgrade. Activate: http://tigo-4g-tz-44.xyz/activate,SCAM,phishing_link,synthetic_ngao_v2
Congratulations! You're selected for Tigo free 4G upgrade. Activate: http://tigo-4g-tz-20.xyz/activate,SCAM,phishing_link,synthetic_ngao_v2
Congratulations! You're selected for Tigo free 4G upgrade. Activate: http://tigo-4g-tz-64.xyz/activate,SCAM,phishing_link,synthetic_ngao_v2
Congratulations! You're selected for Tigo free 4G upgrade. Activate: http://tigo-4g-tz-20.xyz/activate,SCAM,phishing_link,synthetic_ngao_v2
CRDB: Akaunti yako ina tatizo la usalama. Tatua sasa: http://crdb-security-540.com/fix,SCAM,phishing_link,synthetic_ngao_v2
CRDB: Akaunti yako ina tatizo la usalama. Tatua sasa: http://crdb-security-716.com/fix,SCAM,phishing_link,synthetic_ngao_v2
CRDB: Akaunti yako ina tatizo la usalama. Tatua sasa: http://crdb-security-942.com/fix,SCAM,phishing_link,synthetic_ngao_v2
CRDB: Akaunti yako ina tatizo la usalama. Tatua sasa: http://crdb-security-284.com/fix,SCAM,phishing_link,synthetic_ngao_v2
CRDB: Akaunti yako ina tatizo la usalama. Tatua sasa: http://crdb-security-658.com/fix,SCAM,phishing_link,synthetic_ngao_v2
WhatsApp: Your account will be banned. Verify at: http://whatsapp-verify-account-47.com,SCAM,phishing_link,synthetic_ngao_v2
WhatsApp: Your account will be banned. Verify at: http://whatsapp-verify-account-51.com,SCAM,phishing_link,synthetic_ngao_v2
WhatsApp: Your account will be banned. Verify at: http://whatsapp-verify-account-23.com,SCAM,phishing_link,synthetic_ngao_v2
WhatsApp: Your account will be banned. Verify at: http://whatsapp-verify-account-20.com,SCAM,phishing_link,synthetic_ngao_v2
WhatsApp: Your account will be banned. Verify at: http://whatsapp-verify-account-51.com,SCAM,phishing_link,synthetic_ngao_v2
"Jiunge na Vodacom Package Mpya! Lipa TZS 26,000 upate data GB 47 + dakika 413 kwa mwezi. Tuma kwa: 0770731894",SCAM,fake_offer,synthetic_ngao_v2
"Jiunge na Vodacom Package Mpya! Lipa TZS 27,000 upate data GB 64 + dakika 270 kwa mwezi. Tuma kwa: 0769468623",SCAM,fake_offer,synthetic_ngao_v2
"Jiunge na Vodacom Package Mpya! Lipa TZS 19,000 upate data GB 15 + dakika 844 kwa mwezi. Tuma kwa: 0758744718",SCAM,fake_offer,synthetic_ngao_v2
"Jiunge na Vodacom Package Mpya! Lipa TZS 18,000 upate data GB 45 + dakika 754 kwa mwezi. Tuma kwa: 0718178686",SCAM,fake_offer,synthetic_ngao_v2
"Airtime ya bure! Forward ujumbe huu kwa watu 17 upate airtime ya TZS 28,000 mara moja.",SCAM,fake_offer,synthetic_ngao_v2
"Airtime ya bure! Forward ujumbe huu kwa watu 10 upate airtime ya TZS 6,000 mara moja.",SCAM,fake_offer,synthetic_ngao_v2
"Airtime ya bure! Forward ujumbe huu kwa watu 9 upate airtime ya TZS 43,000 mara moja.",SCAM,fake_offer,synthetic_ngao_v2
"Airtime ya bure! Forward ujumbe huu kwa watu 19 upate airtime ya TZS 7,000 mara moja.",SCAM,fake_offer,synthetic_ngao_v2
"TIGO: Pata refund ya TZS 26,000 kwa kutumia huduma zetu. Tuma nambari yako ya siri ya Tigo kwa: 0719347459",SCAM,fake_offer,synthetic_ngao_v2
"TIGO: Pata refund ya TZS 92,000 kwa kutumia huduma zetu. Tuma nambari yako ya siri ya Tigo kwa: 0759479742",SCAM,fake_offer,synthetic_ngao_v2
"TIGO: Pata refund ya TZS 59,000 kwa kutumia huduma zetu. Tuma nambari yako ya siri ya Tigo kwa: 0785133958",SCAM,fake_offer,synthetic_ngao_v2
"TIGO: Pata refund ya TZS 87,000 kwa kutumia huduma zetu. Tuma nambari yako ya siri ya Tigo kwa: 0731812048",SCAM,fake_offer,synthetic_ngao_v2
"Data ya GB 33 kwa TZS 6,000 tu! Bei ya siri ya wafanyakazi wa Vodacom. Haraka: 0760565504",SCAM,fake_offer,synthetic_ngao_v2
"Data ya GB 9 kwa TZS 10,000 tu! Bei ya siri ya wafanyakazi wa Vodacom. Haraka: 0728655178",SCAM,fake_offer,synthetic_ngao_v2
"Data ya GB 28 kwa TZS 7,000 tu! Bei ya siri ya wafanyakazi wa Vodacom. Haraka: 0753781113",SCAM,fake_offer,synthetic_ngao_v2
"Data ya GB 22 kwa TZS 4,000 tu! Bei ya siri ya wafanyakazi wa Vodacom. Haraka: 0725127172",SCAM,fake_offer,synthetic_ngao_v2
"Nunua simu mpya Samsung/iPhone kwa TZS 97,000 kutoka kwa mtu anayehama nje ya nchi. Deposit TZS 51,000: 0779505785",SCAM,fake_offer,synthetic_ngao_v2
"Nunua simu mpya Samsung/iPhone kwa TZS 193,000 kutoka kwa mtu anayehama nje ya nchi. Deposit TZS 27,000: 0746912609",SCAM,fake_offer,synthetic_ngao_v2
"Nunua simu mpya Samsung/iPhone kwa TZS 116,000 kutoka kwa mtu anayehama nje ya nchi. Deposit TZS 65,000: 0770324993",SCAM,fake_offer,synthetic_ngao_v2
"Nunua simu mpya Samsung/iPhone kwa TZS 123,000 kutoka kwa mtu anayehama nje ya nchi. Deposit TZS 64,000: 0775309902",SCAM,fake_offer,synthetic_ngao_v2
"Gari ya Toyota inauzwa TZS 1,555,000 haraka! Mwenye inahama Dubai. Tuma deposit kwanza: 0720574001",SCAM,fake_offer,synthetic_ngao_v2
"Gari ya Toyota inauzwa TZS 4,680,000 haraka! Mwenye inahama Dubai. Tuma deposit kwanza: 0769192055",SCAM,fake_offer,synthetic_ngao_v2
"Gari ya Suzuki inauzwa TZS 4,963,000 haraka! Mwenye inahama Dubai. Tuma deposit kwanza: 0753800280",SCAM,fake_offer,synthetic_ngao_v2
"Gari ya Nissan inauzwa TZS 3,906,000 haraka! Mwenye inahama Dubai. Tuma deposit kwanza: 0719676713",SCAM,fake_offer,synthetic_ngao_v2
"Mkoba wa Louis Vuitton wa kweli kwa TZS 188,000. Kutoka Dubai. Tuma pesa utapelekewa nyumbani: 0750414527",SCAM,fake_offer,synthetic_ngao_v2
"Mkoba wa Louis Vuitton wa kweli kwa TZS 90,000. Kutoka Dubai. Tuma pesa utapelekewa nyumbani: 0794282547",SCAM,fake_offer,synthetic_ngao_v2
"Mkoba wa Louis Vuitton wa kweli kwa TZS 142,000. Kutoka Dubai. Tuma pesa utapelekewa nyumbani: 0778335134",SCAM,fake_offer,synthetic_ngao_v2
"Mkoba wa Louis Vuitton wa kweli kwa TZS 81,000. Kutoka Dubai. Tuma pesa utapelekewa nyumbani: 0737930541",SCAM,fake_offer,synthetic_ngao_v2
Mimi ni Wakili wa sheria kutoka London. Mteja wangu aliyefariki 2022 alikuacha urithi wa USD 546471. Wasiliana: 0776127560,SCAM,inheritance_scam,synthetic_ngao_v2
Mimi ni Wakili wa sheria kutoka London. Mteja wangu aliyefariki 2023 alikuacha urithi wa USD 1211867. Wasiliana: 0786486831,SCAM,inheritance_scam,synthetic_ngao_v2
Mimi ni Wakili wa sheria kutoka London. Mteja wangu aliyefariki 2023 alikuacha urithi wa USD 1735400. Wasiliana: 0783236074,SCAM,inheritance_scam,synthetic_ngao_v2
Mimi ni Wakili wa sheria kutoka London. Mteja wangu aliyefariki 2024 alikuacha urithi wa USD 1904399. Wasiliana: 0722168941,SCAM,inheritance_scam,synthetic_ngao_v2
"Dear Friend, I am Barrister Paul from Nigeria. My late client left $4.5M unclaimed. You share same surname. Contact: 0763851759",SCAM,inheritance_scam,synthetic_ngao_v2
"Dear Friend, I am Barrister Elizabeth from Nigeria. My late client left $4.5M unclaimed. You share same surname. Contact: 0780530749",SCAM,inheritance_scam,synthetic_ngao_v2
"Dear Friend, I am Barrister Joyce from Nigeria. My late client left $4.5M unclaimed. You share same surname. Contact: 0786177333",SCAM,inheritance_scam,synthetic_ngao_v2
"Dear Friend, I am Barrister Juma from Nigeria. My late client left $4.5M unclaimed. You share same surname. Contact: 0753773540",SCAM,inheritance_scam,synthetic_ngao_v2
"Habari. Mimi ni meneja wa benki Dubai. Mteja alikufa bila ndugu. Alikuacha TZS 655,535,000. Tunashirikiana? 0770588461",SCAM,inheritance_scam,synthetic_ngao_v2
"Habari. Mimi ni meneja wa benki Dubai. Mteja alikufa bila ndugu. Alikuacha TZS 1,926,291,000. Tunashirikiana? 0779461249",SCAM,inheritance_scam,synthetic_ngao_v2
"Habari. Mimi ni meneja wa benki Dubai. Mteja alikufa bila ndugu. Alikuacha TZS 769,137,000. Tunashirikiana? 0783770872",SCAM,inheritance_scam,synthetic_ngao_v2
"Habari. Mimi ni meneja wa benki Dubai. Mteja alikufa bila ndugu. Alikuacha TZS 1,732,676,000. Tunashirikiana? 0735905077",SCAM,inheritance_scam,synthetic_ngao_v2
"URITHI: Baba yako wa zamani wa Afrika Kusini amefariki. Alikuacha mali ya Rand 1182406. Thibitisha mahusiano kwa ada TZS 160,000: 0777158104",SCAM,inheritance_scam,synthetic_ngao_v2
"URITHI: Baba yako wa zamani wa Afrika Kusini amefariki. Alikuacha mali ya Rand 1141538. Thibitisha mahusiano kwa ada TZS 182,000: 0731418897",SCAM,inheritance_scam,synthetic_ngao_v2
"URITHI: Baba yako wa zamani wa Afrika Kusini amefariki. Alikuacha mali ya Rand 1481243. Thibitisha mahusiano kwa ada TZS 91,000: 0754843788",SCAM,inheritance_scam,synthetic_ngao_v2
"URITHI: Baba yako wa zamani wa Afrika Kusini amefariki. Alikuacha mali ya Rand 1991381. Thibitisha mahusiano kwa ada TZS 138,000: 0779397846",SCAM,inheritance_scam,synthetic_ngao_v2
"Dawa za saratani/kisukari/shinikizo la damu zinapatikana. Pona kabisa kwa TZS 266,000. Wasiliana na daktari wetu: 0721362778",SCAM,medical_scam,synthetic_ngao_v2
"Dawa za saratani/kisukari/shinikizo la damu zinapatikana. Pona kabisa kwa TZS 100,000. Wasiliana na daktari wetu: 0794677599",SCAM,medical_scam,synthetic_ngao_v2
"Dawa za saratani/kisukari/shinikizo la damu zinapatikana. Pona kabisa kwa TZS 120,000. Wasiliana na daktari wetu: 0727755383",SCAM,medical_scam,synthetic_ngao_v2
"Dawa za saratani/kisukari/shinikizo la damu zinapatikana. Pona kabisa kwa TZS 127,000. Wasiliana na daktari wetu: 0791659392",SCAM,medical_scam,synthetic_ngao_v2
"MGANGA WA ASILI kutoka Ethiopia: Tibu matatizo yako ya pesa kwa TZS 181,000: 0787261684",SCAM,medical_scam,synthetic_ngao_v2
"MGANGA WA ASILI kutoka Rwanda: Tibu matatizo yako ya kazi kwa TZS 174,000: 0716965322",SCAM,medical_scam,synthetic_ngao_v2
"MGANGA WA ASILI kutoka Ethiopia: Tibu matatizo yako ya ndoa kwa TZS 41,000: 0795908475",SCAM,medical_scam,synthetic_ngao_v2
"MGANGA WA ASILI kutoka South Africa: Tibu matatizo yako ya pesa kwa TZS 176,000: 0766748133",SCAM,medical_scam,synthetic_ngao_v2
"Tiba ya Corona/Malaria/HIV imegunduliwa! Dawa inapatikana kwa TZS 427,000. Usiambie mtu. Piga: 0714622230",SCAM,medical_scam,synthetic_ngao_v2
"Tiba ya Corona/Malaria/HIV imegunduliwa! Dawa inapatikana kwa TZS 421,000. Usiambie mtu. Piga: 0782403742",SCAM,medical_scam,synthetic_ngao_v2
"Tiba ya Corona/Malaria/HIV imegunduliwa! Dawa inapatikana kwa TZS 428,000. Usiambie mtu. Piga: 0751606404",SCAM,medical_scam,synthetic_ngao_v2
"Tiba ya Corona/Malaria/HIV imegunduliwa! Dawa inapatikana kwa TZS 225,000. Usiambie mtu. Piga: 0764411882",SCAM,medical_scam,synthetic_ngao_v2
"UGANGA WA KISASA: Tatua shida yako leo siku 3. Tuma TZS 38,000 na tatizo: 0718265759",SCAM,medical_scam,synthetic_ngao_v2
"UGANGA WA KISASA: Tatua shida yako leo siku 3. Tuma TZS 126,000 na tatizo: 0774587002",SCAM,medical_scam,synthetic_ngao_v2
"UGANGA WA KISASA: Tatua shida yako leo usiku mmoja. Tuma TZS 107,000 na tatizo: 0790250647",SCAM,medical_scam,synthetic_ngao_v2
"UGANGA WA KISASA: Tatua shida yako leo siku 3. Tuma TZS 101,000 na tatizo: 0757518084",SCAM,medical_scam,synthetic_ngao_v2
"Mganga hodari anatibu laana ya familia. Tuma TZS 124,000: 0778688933",SCAM,medical_scam,synthetic_ngao_v2
"Mganga hodari anatibu bahati mbaya. Tuma TZS 111,000: 0743589131",SCAM,medical_scam,synthetic_ngao_v2
"Mganga hodari anatibu bahati mbaya. Tuma TZS 98,000: 0770359961",SCAM,medical_scam,synthetic_ngao_v2
"Mganga hodari anatibu laana ya familia. Tuma TZS 54,000: 0717404309",SCAM,medical_scam,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 3,319,000 kwa Ali 0742728557 tarehe 23/01/2026 saa 14:15. Salio: TZS 1,101,000. Ref: TZ915912190",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 719,000 kwa Emmanuel 0786501675 tarehe 09/03/2026 saa 09:39. Salio: TZS 4,018,000. Ref: TZ314177266",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 3,464,000 kwa Peter 0754962270 tarehe 19/02/2026 saa 13:09. Salio: TZS 3,790,000. Ref: TZ809279383",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 1,476,000 kwa James 0716851493 tarehe 09/03/2026 saa 09:30. Salio: TZS 2,601,000. Ref: TZ532312868",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 359,000 kwa Emmanuel 0775107989 tarehe 24/02/2026 saa 13:23. Salio: TZS 4,387,000. Ref: TZ186775979",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 3,795,000 kwa Patrick 0742734922 tarehe 01/03/2026 saa 08:22. Salio: TZS 1,067,000. Ref: TZ331738505",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-Pesa: Umetuma TZS 1,327,000 kwa Moses 0778286253 tarehe 06/03/2026 saa 12:02. Salio: TZS 909,000. Ref: TZ125022318",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 1,412,000 kutoka Rehema 0783959484. Salio jipya: TZS 3,442,000. Tarehe: 11/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 3,495,000 kutoka Grace 0720424856. Salio jipya: TZS 56,000. Tarehe: 18/02/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 2,710,000 kutoka John 0773525019. Salio jipya: TZS 1,654,000. Tarehe: 08/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 1,742,000 kutoka Moses 0746671967. Salio jipya: TZS 3,320,000. Tarehe: 17/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 2,908,000 kutoka Rehema 0714237286. Salio jipya: TZS 4,922,000. Tarehe: 20/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 4,991,000 kutoka Sarah 0718201170. Salio jipya: TZS 982,000. Tarehe: 19/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Airtel Money: Umepokea TZS 2,434,000 kutoka Fatuma 0741529784. Salio jipya: TZS 1,202,000. Tarehe: 27/01/2026.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 4,605,000 yamefanikiwa. Mpokeaji: James. Ref: TZ927390181. Salio: TZS 4,098,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 1,926,000 yamefanikiwa. Mpokeaji: Emmanuel. Ref: TZ225856787. Salio: TZS 2,973,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 1,533,000 yamefanikiwa. Mpokeaji: Grace. Ref: TZ638194670. Salio: TZS 2,366,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 101,000 yamefanikiwa. Mpokeaji: David. Ref: TZ462318017. Salio: TZS 1,782,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 3,098,000 yamefanikiwa. Mpokeaji: Ali. Ref: TZ461586830. Salio: TZS 3,281,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 3,171,000 yamefanikiwa. Mpokeaji: Sarah. Ref: TZ973691498. Salio: TZS 3,049,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"Tigo Pesa: Malipo ya TZS 4,387,000 yamefanikiwa. Mpokeaji: Grace. Ref: TZ294589339. Salio: TZS 317,000.",SAFE,transaction_confirmation,synthetic_ngao_v2
"M-PESA: Confirmed. Ksh 29,000 sent to ALI on 26/02/2026 at 14:19. New balance: Ksh 43,500. ID: QHJ39628",SAFE,transaction_confirmation,synthetic_ngao_v2
